0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
0.0,-0.7325285499872872,2.0,3.0,-0.6925301920054632,0.0,2.0,-0.8701833340815202,1.0123319920033529,0.012331992003352998,1.0358079499817936,2.0,-1.3434470111680363,2.0,0.012331992003352998,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
0.0,-0.203342851092762,2.0,4.0,-0.10118659014450378,0.0,2.0,-0.7353920751787293,1.0,0.0,-0.7659772668958666,0.0,-1.0022430548309673,2.0,1.0,-0.44388247221075366,2.0,-0.4282895663715403,0.15071754396542947,0.0,2
0.0,2.165225976138084,2.0,0.0,2.6408661150261312,0.0,1.0,-1.7645135849361147,1.0,0.0,-1.6724592395536968,0.0,-0.048022039826482336,2.0,1.0,-0.7049259983890862,1.0,-0.4282895663715403,1.0,0.0,1
3.0,-1.2364778603818776,2.0,4.0,-0.4123090875020322,0.0,3.0,-0.8701833340815202,3.0,0.0,-0.7659772668958666,0.0,-0.5757367631944207,2.0,0.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,1
2.0,0.008047933466888799,4.0,7.0,-0.33752153610506885,0.0,1.0,-0.8701833340815202,0.0,0.0,-1.6724592395536968,2.0,-0.22392694761579512,2.0,0.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
0.0,3.2438149974736814,3.0,9.0,1.2634991731844265,0.0,4.0,0.024146916773074168,2.0,0.0,1.0469866784197936,3.0,2.4146466692238966,2.0,1.0,1.0270789116578085,2.0,-0.4282895663715403,1.0,0.0,2
0.0,0.2569530922366421,2.0,0.0,-0.6699894186185837,4.0,2.0,0.9184771676276685,1.0,0.0,-0.7659772668958666,1.0,-0.048022039826482336,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
1.0,-0.9875727016121243,2.0,4.0,-0.8794654512043911,2.0,2.0,0.9184771676276685,1.0,0.0,0.1405047057619635,0.0,2.678504030907866,2.0,1.0,-0.7049259983890862,1.0,-0.4282895663715403,0.0,0.0,1
3.0,-0.4897623840726178,2.0,3.0,-0.19964306457227857,0.0,1.0,-0.8701833340815202,2.0,0.0,0.1405047057619635,1.0,-0.7516416709837335,0.0,1.0,1.0270789116578085,1.0,-0.4282895663715403,0.0,0.0,1
3.0,-0.9875727016121243,2.0,3.0,-0.3439015167929615,1.0,1.0,-0.8701833340815202,1.0,0.0,1.0469866784197936,1.0,-1.1914039404570154,2.0,0.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,1
2.0,-1.2364778603818776,4.0,0.0,-0.6905471341684599,1.0,4.0,-0.8701833340815202,0.0,0.0,1.0469866784197936,2.0,-0.6636892170890771,2.0,1.0,1.0270789116578085,2.0,2.3348689263480744,1.0,0.0,1
2.0,-0.738667542842371,3.0,0.0,-0.3630414588566393,0.0,2.0,-0.8701833340815202,1.0,0.0,-0.7659772668958666,2.0,0.03993041406817406,1.0,1.0,1.0270789116578085,2.0,-0.4282895663715403,1.0,0.0,1
3.0,-0.738667542842371,2.0,4.0,-0.4247146055062679,1.0,2.0,0.9184771676276685,1.0,1.0,-0.7659772668958666,0.0,-0.6636892170890771,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,1
0.08023374566164221,-0.4697917908700147,2.0,4.839532508676715,-0.6891039467613276,4.0,1.9197662543383578,0.9184771676276685,1.0,0.0,-0.6932468228547746,1.8395325086767156,-0.9943287682193992,2.0,0.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
0.0,1.5304979687360323,2.0,3.5582934536070976,0.43595604191793225,0.0,1.8834130927858048,0.9184771676276685,2.0,0.0,-0.259894315748152,1.5582934536070976,-0.33022036700408697,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
0.0,-0.2990706646582543,2.0,0.0,-0.4185508717687319,0.0,1.0,0.4190210008262813,1.0,0.0,-1.6724592395536968,0.441530501373377,-0.2604540426884342,2.0,1.0,-0.7049259983890862,1.441530501373377,-0.4282895663715403,0.0,0.0,2
0.0,-0.738667542842371,4.0,3.0,-0.3633959022281889,0.0,4.0,0.024146916773074168,2.0,0.0,0.1405047057619635,1.0,2.1507893075399274,2.0,1.0,1.0270789116578085,2.0,-0.4282895663715403,0.0,0.0,2
3.0,0.008047933466888799,3.0,1.0,-0.09862670368064559,0.0,2.0,0.024146916773074168,2.0,0.0,-0.7659772668958666,0.0,-0.6636892170890771,1.0,1.0,1.0270789116578085,1.0,-0.4282895663715403,0.0,0.0,1
0.0,1.2525737273156552,2.0,1.0,0.7874817251933279,0.0,4.0,-0.8701833340815202,2.0,0.0,1.0469866784197936,3.0,0.5676451374361124,2.0,2.0,-0.7049259983890862,2.0,2.3348689263480744,0.0,0.0,1
3.0,-0.2408572253028645,2.0,9.0,-0.6037085081388105,1.0,2.0,0.024146916773074168,1.0,0.0,1.0469866784197936,1.0,-1.0154990326677027,2.0,0.0,-0.7049259983890862,1.0,-0.4282895663715403,0.0,0.0,1
1.0,2.4112180537632857,0.6725184560770384,9.0,2.2206988875565354,0.0,3.017555368231115,0.6256005163007964,1.3274815439229615,0.0,0.43736082170628154,3.0,2.034034048252036,2.0,0.0,-0.7049259983890862,2.0,-0.4282895663715403,0.3274815439229616,0.0,2
2.773360774596095,1.3371912358895743,3.1133196127019525,4.0,0.43377185661887385,0.0,1.8866803872980475,0.9184771676276685,2.0,0.0,-0.7659772668958666,1.8866803872980475,-0.8495608628899187,2.0,1.0,1.0270789116578085,2.773360774596095,-0.4282895663715403,0.8866803872980475,0.0,2
1.0,-0.2408572253028645,4.0,9.0,-0.49064107261449147,4.0,2.0,0.9184771676276685,3.0,0.0,1.0469866784197936,0.0,-0.6636892170890771,0.0,1.0,1.0270789116578085,2.0,-0.4282895663715403,0.0,0.0,1
0.40703709474117844,2.6534488931615967,1.5929629052588217,1.4070370947411783,3.137285809040627,0.40703709474117844,3.4070370947411783,0.5544515805806651,1.5929629052588217,0.0,1.0469866784197936,3.0,1.0555859132335492,0.5929629052588216,2.0,2.054093575041759,2.4070370947411783,1.2101609211620687,1.0,0.0,2
3.0,0.2569530922366421,4.0,4.0,-0.20814970548946873,0.0,2.0,0.9184771676276685,2.0,0.0,-0.7659772668958666,0.0,-0.048022039826482336,2.0,1.0,1.0270789116578085,1.0,-0.4282895663715403,0.0,0.0,1
1.0,0.2569530922366421,2.0,1.0,0.2983498724548946,2.0,1.0,0.024146916773074168,1.0,0.0,1.0469866784197936,2.0,-0.6636892170890771,2.0,0.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
1.0,1.2525737273156552,1.0,5.0,0.2547533377542951,4.0,1.0,0.024146916773074168,1.0,0.0,-0.7659772668958666,3.0,-0.5757367631944207,0.0,1.0,-0.7049259983890862,0.0,-0.4282895663715403,0.0,0.0,1
0.0,0.2569530922366421,1.0,3.0,0.0995071410155749,0.0,3.0,0.024146916773074168,2.0,0.0,1.0469866784197936,2.0,-0.7516416709837335,0.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
3.0,-0.738667542842371,2.0,3.0,-0.601581847909513,0.0,2.0,0.9184771676276685,2.0,0.0,-0.7659772668958666,0.0,1.2712647685933636,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,1
3.0,-0.738667542842371,2.0,4.0,-0.908884251043007,0.0,2.0,0.9184771676276685,2.0,0.0,-0.7659772668958666,0.0,-0.4877843092997643,0.0,1.0,1.0270789116578085,2.0,-0.4282895663715403,0.0,0.0,1
0.0,0.2569530922366421,2.0,1.0,-0.1280455035192615,0.0,3.0,-0.8701833340815202,2.0,0.0,-1.6724592395536968,3.0,-0.13597449372113873,2.0,2.0,-0.7049259983890862,3.0,-0.4282895663715403,1.0,0.0,1
1.0,0.118687555112612,1.4445051367861326,0.7222525683930663,0.11770194671506351,1.7222525683930663,1.0,0.024146916773074168,1.0,0.0,0.7952136387160946,2.0,-0.6636892170890771,2.0,0.2777474316069337,-0.22386608309296285,2.0,-0.4282895663715403,0.0,0.0,2
1.0,1.2525737273156552,4.0,1.0,0.896295840259052,0.0,2.0,0.024146916773074168,2.0,0.0,1.0469866784197936,2.0,-0.13597449372113873,2.0,1.0,1.0270789116578085,2.0,-0.4282895663715403,1.0,0.0,1
3.0,0.008047933466888799,2.0,1.0,0.7006430991636786,4.0,2.0,-1.7645135849361147,2.0,0.0,0.1405047057619635,2.0,-0.8395941248783899,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,1
0.0,-0.5727307703292022,2.0,0.0,0.24872780043795206,0.0,0.0,-1.7645135849361147,2.0,0.0,1.0469866784197936,3.0,-1.1914039404570154,2.0,2.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,1
3.0,-0.738667542842371,3.0,6.0,-0.6083162719689552,3.0,4.0,0.9184771676276685,2.0,0.0,1.0469866784197936,3.0,1.7110270380666455,2.0,2.0,1.0270789116578085,2.0,2.3348689263480744,0.0,0.0,2
1.0,2.2481943623946683,0.0,2.0,5.370788962701069,0.0,2.0,-1.7645135849361147,1.0,0.0,-0.7659772668958666,1.0,-0.3118794015104515,0.0,1.0,-0.7049259983890862,3.0,-0.4282895663715403,1.0,1.0,2
3.0,1.2525737273156552,2.0,0.0,-0.83728668998999,2.0,4.0,0.9184771676276685,2.0,0.0,1.0469866784197936,1.0,0.03993041406817406,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,1
3.0,-0.9875727016121243,2.0,0.0,0.10836822530431464,1.0,2.0,-1.7645135849361147,2.0,2.0,-0.7659772668958666,0.0,-0.8395941248783899,2.0,0.0,-0.7049259983890862,2.0,2.3348689263480744,0.0,1.0,1
0.0,2.2481943623946683,2.0,4.0,1.2358525902035586,0.0,2.0,0.024146916773074168,1.0,0.0,-0.7659772668958666,2.0,-0.3998318554051079,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,1.0,0.0,2
2.0,-0.5047393072498975,2.0,4.0,-0.3515558712096525,0.0,1.0300856021853968,-0.8432768699319427,1.0,0.0,0.11323264974434633,0.0,-0.9196082711557341,2.0,1.0,-0.7049259983890862,1.0,-0.4282895663715403,0.0,0.0,2
3.0,-1.4024146328950464,2.0,3.0,-0.9464552484272635,0.0,1.0,-1.7645135849361147,1.0,0.0,0.1405047057619635,0.0,-1.103451486562359,2.0,0.0,-0.7049259983890862,1.0,2.3348689263480744,0.0,0.0,1
0.11402225176381287,1.3660966340298817,2.0,0.0,2.017005259526388,0.11402225176381287,3.0,-0.7682097850585837,2.0,0.0,-1.569100123847948,1.8859777482361872,-1.0154990326677027,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.8859777482361871,0.0,2
0.0,0.2569530922366421,1.0,0.0,-0.3353948758757713,1.0,3.0,-0.8701833340815202,2.0,0.0,0.1405047057619635,2.0,-0.3118794015104515,0.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,1
2.0,-0.9046043153555399,2.0,0.0,0.2402211595207619,0.0,1.0,-1.7645135849361147,2.0,2.0,-1.6724592395536968,1.0,0.12788286796283044,2.0,1.0,-0.7049259983890862,1.0,2.3348689263480744,0.0,0.0,1
3.0,1.2525737273156552,3.0,9.0,1.6689823902371568,4.0,1.0,0.9184771676276685,2.0,0.0,1.0469866784197936,2.0,-0.7516416709837335,2.0,0.0,1.0270789116578085,2.0,-0.4282895663715403,1.0,0.0,2
1.0,-0.738667542842371,2.0,4.0,-0.6040629515103602,0.0,2.0,-1.7645135849361147,1.0,0.0,-1.6724592395536968,2.0,-1.1914039404570154,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,1.0,0.0,1
3.0,1.2525737273156552,3.139779369742633,3.0,1.9531163834496574,0.0,0.5698896848713165,-0.10086200203315177,1.0,0.0,0.26721218458313367,1.4301103151286836,-0.9899637135794441,2.0,0.4301103151286835,1.0270789116578085,2.4301103151286836,-0.4282895663715403,1.0,0.0,2
3.0,-0.738667542842371,4.0,3.0,-0.7135859533191833,0.0,1.0,-0.8701833340815202,1.0,0.0,1.0469866784197936,1.0,-1.1914039404570154,2.0,0.0,1.0270789116578085,1.0,-0.4282895663715403,0.0,0.0,1
2.0,-1.2364778603818776,2.0,3.0,-0.4094735405296355,0.0,2.0,-0.8701833340815202,2.0,0.0,-0.7659772668958666,0.0,0.479692683541456,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,1.0,0.0,1
0.0,0.3894244891512848,1.0,3.0,-0.43056681326391416,0.0,2.8440721191013747,0.9184771676276685,2.0,0.0,0.5230727855562081,2.0,0.2610016533217395,0.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
1.079761682032856,-0.738667542842371,4.0,0.0,-0.8670987629776276,1.079761682032856,3.460119158983572,0.9184771676276685,2.539880841016428,0.0,-0.3488875440027765,0.46011915898357203,-0.3804089532732223,2.0,1.0,1.9621551791385088,2.0,-0.4282895663715403,0.539880841016428,0.0,2
0.0,0.5824130849835901,4.0,0.6634457851112735,1.6825403906262622,0.0,3.3365542148887264,0.6174865522000627,2.0,0.3365542148887265,1.0469866784197936,1.6634457851112736,-0.45308442037469576,2.0,0.6634457851112735,1.0270789116578085,2.0,-0.4282895663715403,1.0,0.0,2
1.1267499409455355,1.951966132362257,3.9366250295272325,4.0,0.5163555434334235,0.0,1.0633749704727677,0.9184771676276685,2.0,0.0,-0.7659772668958666,1.0633749704727677,-0.9219725946044649,2.0,1.0,1.0270789116578085,1.1267499409455355,-0.4282895663715403,0.06337497047276774,0.0,2
1.0,1.2525737273156552,2.0,1.0,1.3031968307979807,0.0,2.0,-0.8701833340815202,2.0,0.0,-0.7659772668958666,2.0,-0.048022039826482336,2.0,0.0,-0.7049259983890862,3.0,-0.4282895663715403,1.0,0.0,1
0.32004960103061175,-0.42001955580748856,2.0,4.0,-0.6335110615341106,1.0,1.0,0.6322471276520487,3.0,0.0,-0.14961448792861692,2.679950398969388,-0.5335675731809237,2.0,0.6799503989693882,-0.7049259983890862,1.3200496010306118,-0.4282895663715403,1.0,0.0,2
0.6501673504432282,0.11976367419278455,2.0,3.650167350443228,-0.5473670668928935,0.0,4.0,0.9184771676276685,2.0,0.0,-0.1766122845083744,2.0,0.28172606786776777,2.0,1.0,-0.7049259983890862,2.0,2.3348689263480744,0.0,0.0,2
0.0,1.7503840448551617,3.0,4.0,0.38944181894313906,0.0,3.0,0.024146916773074168,2.0,0.0,-0.7659772668958666,1.0,-0.8395941248783899,0.0,1.0,1.0270789116578085,2.0,2.3348689263480744,1.0,0.0,2
3.0,-0.2408572253028645,4.0,3.0,0.1803202297288813,0.0,1.0,0.024146916773074168,0.0,0.0,-0.7659772668958666,2.0,-0.048022039826482336,2.0,1.0,1.0270789116578085,3.0,-0.4282895663715403,1.0,0.0,1
0.0,-1.2364778603818776,2.0,3.0,-1.0077739517053426,0.0,4.0,-0.8701833340815202,1.0,0.0,-1.6724592395536968,1.0,1.1833123146987072,0.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,1.0,0.0,1
3.0,-1.2364778603818776,4.0,0.0,-0.42223350190542075,2.0,2.0,-1.7645135849361147,3.0,0.0,-0.7659772668958666,2.0,-1.0154990326677027,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,1
2.0,-0.2408572253028645,2.0,4.0,-0.41514463447442895,0.0,2.0,0.9184771676276685,2.0,1.0,-0.7659772668958666,0.0,0.12788286796283044,1.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
0.0,-0.738667542842371,3.0,0.0,-0.6831038233659186,0.0,2.0,0.9184771676276685,2.0,0.0,-0.7659772668958666,0.0,0.6555975913307688,2.0,1.0,1.0270789116578085,1.0,2.3348689263480744,0.0,0.0,1
3.0,-0.738667542842371,4.0,4.0,-0.5728719348139962,0.0,4.0,-0.8701833340815202,2.0,0.0,1.0469866784197936,0.0,2.4146466692238966,2.0,1.0,1.0270789116578085,1.0,-0.4282895663715403,1.0,0.0,1
1.0966361873639752,-0.6424545606074357,2.0,0.0,-0.8427091294848152,0.0,3.903363812636025,0.9184771676276685,2.0,0.0,0.9593877166679659,2.096636187363975,0.4541945141003998,0.0,1.0966361873639752,-0.7049259983890862,1.0966361873639752,2.3348689263480744,0.0,0.0,2
0.0,1.2525737273156552,3.0,7.0,1.2815757851334557,0.0,2.0,0.9184771676276685,2.0,0.0,0.1405047057619635,1.0,-0.5757367631944207,1.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,1.0,0.0,2
0.0,-0.738667542842371,4.0,0.0,-0.40770132367188755,0.0,2.0,0.9184771676276685,2.0,0.0,-0.7659772668958666,1.0,-0.4877843092997643,2.0,1.0,1.0270789116578085,2.0,-0.4282895663715403,0.0,0.0,1
0.0,1.2525737273156552,1.0,3.0,-0.1861742164533942,0.0,4.0,0.9184771676276685,2.0,0.0,1.0469866784197936,2.0,-0.3998318554051079,0.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
0.0,0.2569530922366421,2.0,0.0,-0.6948822507210961,4.0,2.7003578299727713,0.9184771676276685,1.0,0.0,1.0469866784197936,2.101073489918314,-0.49635925051995383,2.0,0.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
3.0,-0.2408572253028645,3.478610943528194,6.739305471764097,-0.49149355580506743,0.7393054717640969,1.739305471764097,0.9184771676276685,1.0,0.0,-0.29334748646309894,0.0,-0.6482853736265666,2.0,1.0,0.5755547087308654,2.0,-0.4282895663715403,0.0,0.0,2
1.0,2.2481943623946683,0.0,9.0,0.20300460550805502,1.0,3.0,0.9184771676276685,2.0,0.0,1.0469866784197936,3.0,-0.13597449372113873,2.0,2.0,-0.7049259983890862,1.0,2.3348689263480744,0.0,0.0,2
3.0,0.2569530922366421,4.0,4.0,-0.6221395634593891,3.0,2.0,0.9184771676276685,1.0,0.0,-1.6724592395536968,0.0,0.6555975913307688,2.0,1.0,1.0270789116578085,1.0,-0.4282895663715403,0.0,0.0,1
1.0,1.104099686638703,2.0,2.425436438616417,2.6493738022504925,0.0,1.574563561383583,-1.2506640109520255,1.574563561383583,0.5745635613835832,-0.24514575635556785,2.0,-0.6879912994519723,0.8508728772328336,1.0,0.2902209110613103,2.574563561383583,-0.4282895663715403,1.0,0.0,2
0.9929647961193003,1.2595781214712676,2.0,0.0,3.8990990531527983,0.0,4.0,0.9184771676276685,2.0,0.0,-0.7532226959122132,3.0,1.8776504941816072,1.9859295922386007,2.0,-0.7049259983890862,3.0,-0.4282895663715403,0.9929647961193003,0.0,2
2.6423545815573424,1.4306133066371443,2.0,3.0,2.6659159653550635,0.0,0.1788227092213288,0.438697492438441,1.0,0.0,-0.7659772668958666,2.0,-0.8395941248783899,2.0,1.0,0.7173571012585789,2.821177290778671,-0.4282895663715403,1.0,0.0,2
2.1397723766262895,0.5808130817971869,2.8602276233737105,8.72045524674742,-0.3486928813891494,0.1397723766262895,3.720455246747421,0.7934745029769361,2.0,0.0,0.7935843990452495,0.1397723766262895,2.3588776196226386,2.0,1.0,-0.7049259983890862,3.0,-0.4282895663715403,1.0,0.0,2
0.0,-0.2408572253028645,2.0,0.0,-0.36233257211354014,1.0,3.0,0.9184771676276685,2.0,0.0,0.1405047057619635,2.0,-0.4877843092997643,2.0,1.0,-0.7049259983890862,3.0,2.3348689263480744,1.0,0.0,1
1.0,-0.9875727016121243,2.0,3.0,-0.8340966996460436,0.0,2.0,0.9184771676276685,1.0,0.0,-1.6724592395536968,1.0,-0.4877843092997643,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,0.0,0.0,2
1.0,0.7547634097761486,4.0,0.0,-0.3864347213789122,4.0,4.0,0.9184771676276685,2.0,0.0,1.0469866784197936,0.0,0.03993041406817406,2.0,1.0,1.0270789116578085,2.0,-0.4282895663715403,0.0,0.0,1
2.789654700855298,0.13893800866709727,3.789654700855298,0.0,3.324018411704042,4.0,3.789654700855298,0.636299921402419,2.0,0.0,1.0469866784197936,3.0,-0.4230329610123269,2.0,2.0,-0.7049259983890862,2.894827350427649,-0.4282895663715403,1.0,0.0,2
3.0,-0.738667542842371,4.0,0.0,-0.7472580736163943,2.0,2.0,0.9184771676276685,2.0,0.0,1.0469866784197936,0.0,0.7435500452254252,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,1.0,0.0,1
3.0,0.7547634097761486,3.0,9.0,0.3547063685312793,1.0,2.0,-0.8701833340815202,2.0,0.0,-0.7659772668958666,1.0,-0.8395941248783899,2.0,1.0,1.0270789116578085,1.0,-0.4282895663715403,0.0,0.0,1
1.0,-0.738667542842371,2.0,9.0,-0.861388839255362,1.0,3.0,-0.8701833340815202,1.0,0.0,1.0469866784197936,0.0,-1.103451486562359,2.0,0.0,-0.7049259983890862,1.0,-0.4282895663715403,0.0,0.0,1
3.0,-0.4897623840726178,4.0,3.0,-0.1712875948483114,0.0,3.0,-0.8701833340815202,1.0,1.0,0.1405047057619635,2.0,-1.0154990326677027,0.0,1.0,1.0270789116578085,2.0,-0.4282895663715403,0.0,0.0,1
3.0,0.2569530922366421,2.0,9.0,-0.7135859533191833,0.0,3.0,0.9184771676276685,2.0,0.0,-1.6724592395536968,0.0,-0.9275465787730462,2.0,1.0,-0.7049259983890862,2.0,-0.4282895663715403,1.0,0.0,1
0.0,1.2525737273156552,4.0,3.0,0.744239633864278,0.0,2.0,0.024146916773074168,2.0,2.0,-0.7659772668958666,1.0,-0.6636892170890771,2.0,1.0,1.0270789116578085,2.0,-0.4282895663715403,0.0,0.0,1
1.287351416243815,0.5401936601275079,2.0,3.0,-0.057879996981524906,1.1436757081219076,2.0,-0.613196269908766,1.0,0.8563242918780924,1.0469866784197936,2.0,-1.1782633455966784,2.0,0.0,-0.7049259983890862,1.8563242918780924,-0.4282895663715403,0.0,0.0,2
1.0,1.2525737273156552,2.0,6.0,-0.31448271695434554,0.0,1.0,0.9184771676276685,2.0,0.0,-1.6724592395536968,3.0,-0.22392694761579512,2.0,0.0,-0.7049259983890862,1.0,-0.4282895663715403,0.0,0.0,2
